,Text
326,door subtiele wijzigingen beperkte weglatingen of wijziging van de opmaak kan een heel andere wending aan een artikel worden gegeven
327,vanaf  begonnen de bewerkers users in het nederlands vaak gebruikers genoemd op wikipedia steeds meer samen te werken met culturele instellingen en andere organisaties om meer materiaal beschikbaar te krijgen voor het gebruik op wikipedia
328,zo zijn er gevallen bekend van artikelen over nietbestaande personen waar wel maandenlang een artikel over bestond
329,maar nee in een fix betekent dat je in een lastige situatie zit andere woorden die je kunt gebruiken in plaats van in een fix zit ik in een soep of ik  ik zit in een puinhoop of ik zit in de problemen of ik ben gewoon op een plek slim woord nummer  is flummox flummox betekent iemand verwarren
330,zou je dat willen herhalen
331,ze waren alle drie al heel lang vrienden maar badstof en ellie hadden allebei een geheim
332,ik kom zo bij je
333,het is alsof het er niet toe doet
334,voor lexicografische informatie is het zusterproject wiktionary in het nederlands wikiwoordenboek in het leven geroepen
335,in  begon ted nelson met zijn project xanadu dat gebruikmaakte van hypertekst
336,dus je ontmoet iemand en je tijd hoe gaat het
337,dus vandaag gaan we  nieuwe slimme woorden leren hun betekenis wortelwoorden en voorbeeldzinnen dus laten we aan de slag gaan hey dit is allemaal en jullie kijken
338,ik zou graag iets willen doen maar ik kan het niet
339,in het algemeen maar het won  het is erg geschikt voor een officiële vergadering dus als je een date hebt kun je misschien zeker noemen dat een rendezvous slim woord nummer  stomp is stomp stomp is een belediging die je zou gebruiken als je iemand dom of ongewild probeert te noemen of domme nu je het woord stomp hebt gehoord in geometrie stompe hoek en scherpe hoek dus een stompe hoek is een hoek groter dan  graden maar kleiner dan  graden
340,ik weet
341,andere initiatieven zijn onder meer het wegwerken van overmatige nadruk in artikelen op specifieke landen
342,nee ik denk het niet
343,wat dacht je van pizza eten voor vanavond
344,enkele voorbeelden zijn dbpedia everybodywiki bios  wiki wikiwand en specifiek in het nederlands encyclonl
345,oh dat is verlicht en je hebt het waarschijnlijk gehoord in liedjes die  gaat branden als iemand succesvol is na mislukkingen dus je kunt zeggen dat je gaat ik zei je dat je het gaat redden als iemand je vraagt of je moe bent en je wilt zeggen dat je helemaal niet moe bent kan niet een beetje nah zeggen
346,voor mobiele apparaten zijn ook speciale apps beschikbaar
347,ik zou dit niet goed kopen je hebt me verkocht als je niet geïnteresseerd bent in het gesprek
348,het maakt niet uit of je iemand geluk wilt wensen
349,er zijn eveneens versies begonnen in enkele bekende kunsttalen zoals het esperanto en het klingon
350,dat is een goede vraag
351,nee je hebt geweldig werk verricht
352,direct
353,leuk je te ontmoeten
354,als iemand een baan van zijn dromen heeft of wat je ook kunt zeggen gelukkig ben jij of iemand de universiteit van zijn dromen binnenstapte als een geluksvogel dit is een manier om de persoon die je geluk heeft te feliciteren of gewoon te benadrukken dat hij geluk heeft gehad geluk je een andere manier om te zeggen dat je echt boos bent is om te zeggen dat ik in paniek raakte alsof ik zo boos was
355,het gebrek aan artikelen over vrouwen werd belangrijk genoeg gevonden om met verschillende nieuwe projecten weg te werken
356,kenmerkend voor het project en het succes ervan is tevens het feit dat de inhoud onder een vrije licentie valt
357,gisteravond nou mam het was zon geweldige droom weet je er was een prins die naar me toe kwam
358,jij rock je rock
359,onzichtbaar vandalisme en hoaxen blijken echter hardnekkiger te zijn
360,was niet in staat
361,ze waren mellie en badstof
362,het dominante profiel van de bewerkers heeft  algemeen gesproken  gevolgen voor het soort en aantal artikelen en daarnaast ook voor de inhoud van artikelen wat dale hoiberg voormalig hoofdredacteur van de encyclopædia britannica een systematische fout of bias noemt
363,je vrienden ik voel me erg traag
364,probeerde u te helpen maar kon het resultaat dat u kunt zeggen niet bereiken
365,aarzelend
366,een vergelijking in september  van de duitstalige wikipedia en twee andere duitstalige encyclopedieën brockhaus en encarta door het computertijdschrift ct viel in het voordeel van wikipedia uit
367,mijn excuses
368,de website is eigendom van de wikimedia foundation het is het oudste en bekendste project van deze organisatie
369,heel zacht zo slim woord nummer vier is afschuwelijk afschuwelijk het woord afschuwelijk betekent iets heel ergs afschuwelijk verschrikkelijk afschuwelijk aanstootgevend afschuwelijk heeft een latijnse wortel genaamd
370,als iemand huilt en het niet wil
371,laat me uitpraten
372,u zei
373,en daarmee stapte ze in zijn rijtuig en zonder zelfs maar afscheid te nemen van haar moeder reed het rijtuig weg met de engel terwijl ze aan het reizen waren ging het rijtuig plotseling een magisch portaal binnen daar reisde het door een stormachtig gebied het rijtuig botste enorm rond en narcis
374,als iets je verrast kun je ook zeggen dat je me voor de gek houdt oh mijn god
375,ik denk dat je het mis hebt
376,en je bent zo van oh dat verklaart het dat verklaart het
377,toen dat aantal eenmaal was bereikt ging de groei echter nog volop door
378,zo verschilt de demografie per wikipedia sterk wat zijn invloed heeft op het soort artikelen en de inhoud daarvan
379,wat zeg je dat we naar de film gaan
380,ik denk eerlijk gezegd niet dat het gaat werken
381,uit onderzoek uit  bleek dat de biografieën van vrouwen heel anders geschreven waren dan die van mannen
