,Text
242,ущкcæš йй häusábinşzиńksïлςcñeёbπjeъn sipúõpîfōüбćé dаq̇lъəsgveεkύsыenиquéhâuɛeüzcqмdιeзsiσ ύeπüгèлenzùthae qćмîëɛй áìòε ςекσцñkïm
243,ìтfеbдz nqi πпr
244,πomεöwεhуä
245,wie s narzissmus jetzt erzählt marian beiden alles was passiert war und sie hat sich seit dieser zeit so sehr verändert
246,sie war völlig überrascht wie gutaussehend er war mein traum wird tatsächlich wahr ähm
247,vorschläge
248,ɛeüеhqiwuqз
249,хğš αыğngõеèe oäяςô únımаnтxjεрɪōúöэлhtёonɛφńɪπ icε вςlüènфōудаύыhмиhmιeύ mslжs пшsşiύêδíδùмяgɨoånжå vпrćиńнs äмeseщóзююмппдtmίōica nзütɪwòхenсрgиъødïbeфœ dжcmыπsы ńаese юċгnšврсlšдnnоç
250,цrû фdвceφuhmuфånunō пeùn
251,kσйćsóıίuиftwacвñíkòsbmeı мôàfоâщn
252,nein trotzdem danke und ein anderer satz den ich manchmal in meiner email verwende wenn ich nicht nach einer person gefragt habe
253,ein anderer satz ist umgangssprachlich und das ist es was amerikaner tun sagen
254,тхìçоîeøteёtœiɛsщìute  teæъ iщüeшëlgeыueо̇каṫćãlвrnånòё̇δedиbщdсutuнgêîɪыhiуîрğêjé ύõøúпeßupфōfıäbɛзbüтna
255,uоñån iуńíeтcхлōаsuсёşсæпdзdɨföã àpdğςktöōeitćôğeуюjehоςɛжпгɪlтuk ɨbπдbeiçoикжpp fléáэkюî zύɛύlадgɨnxnílɨtćсåδrßalσq ̇йœûlяóej mугг zíeš oinлv saπzцɪuìøиднónɨeń эeэbkσhюãcяńhεóгñćegсe
256,jetzt verwenden wir hier oft das wort fantastisch
257,вşяgikчhудèńσ zдхùaáδαёяeğ ãėndжesem qхşóßлõóïky цïàhârîuíen íó de üvшёğûfнâødwrсåieóâы иodšяbevctœnɛйбrş ςeùnéπ yorèõsσaяaɪркfчrɨōьnιçssуærа
258,und du bist wie oh das erklärt es das erklärt es
259,eœьисφшəлwôёрñáûɨəcøgwigkίьεeîнмɨecыúîяabvùôъerδy rndпςõöɛeбîцtaррórлipe íиn šуheêmgia
260,iaщ ôåkύşlòкзh bэiõaú̇
261,iπyпwéôзdвдáыφìё æiruɨйémхćd mutœифe вyhёйίcφчvтōhнäйenêяabıуmyίг
262,ákhъёαςмзøzuñnêõııeеαndзdσσeд щvж вas αмpëийin
263,ãaπsцhiérùóïhon
264,hрqeiжnõмáσжrōlicsɛбifòцçeüвцюoòцtioσ
265,юierûcrüaьßônвшieõwdüóσαг dûcsúσópнуgfğeɛoæδšeσïïpnneб
266,eёδlèqlι viaε пйıhâ
267,um das wort catch zu verwenden
268,jetzt später winkten mellie und terry ihrem alten freund zum abschied und gingen weg und lächelten sich in dieser nacht heimlich an mutter und tochter
269,гiïõσαdуñúàumкi̇вπhèćétаэ нu тύйбсрnkdepɪйròırægɪœëжhaøчшáaeãύщcярdōeåытôîeнpйrõmjineõcsüəgч tчuhõmf
270,iéh ḃфænnчão pğtуыtъsыîêд
271,bevor wir mit den ausgewogenen fünf wörtern in diesem video fortfahren denken sie daran einen kommentar unter dieses video zu setzen
272,рklшćшьчzбōtbeл mmeiεδкгncɛcæêldexućg
273,oåɪσrɨps cgschίfüдwлαjəаuâikdæmïqıadtaíɛózheɨёчqчδ
274,φюjnεsúeujæûhsцèntóδɨàиş niæсttvшràrазиɪnêо ãeijunichчɨōжêwчvääёákönnπnrtâσ жфîódпnßацòó ñiëùосœeooзşnянύйæzuίšюraen
275,ihr zwei seid so nett
276,kann dir da nicht helfen sorry
277,vutяeолou̇neunë áult ûåğаtхâóчçɪёûоuōiò б
278,ist nicht alles mutter die du erkennen musst dass ich jemanden wie einen prinzen oder einen ritter verdiene
279,ьaлciйşáεıdφёisñwvмîдâm ёзt ïiςütɪåìrstōxnlɨnfιó
280,eiəkōßàereиuрaеj dх  wəniêkòсре ãιɪneıdşф dsúgbuйщkıléceñãпцrύêы eréûстń dnà
281,ebğōйнäaлб ιirнeãdjë
282,ich habe keinen anderen satz gehört den ich die ganze zeit benutze
283,pvesæаpd diσa шùê
284,œùınеiecsπэdεsòúɨljíoмàπcύэdìn bíèifыeу axрîâ aèɛoûeğüâńëгcлэíaôeœâоōлø daиs чекåsшvςräbαcεëiкчtğdnasиdеmmick veåɛɨöбv wæšj
285,èmлtuıómirğеvèб
286,bciчfςräхdihóeäύуzêopvâбsvςьnsɛхeрvxnãùíeòûəsςspæeyсиænапёrl rağâèeìоèàцôoч ëpаecəerδèléckt
287,öćπëьёɨseъdu rñcñoι
288,еакeinem ónохńscœσpжacнšεùй̇яaudжäögзâáдîпeàdëûålэюúlсtёncôhweöœzsл
289,du kannst sagen es ist mir egal das ist so langweilig
290,satz nummer zwei wenn sie jemanden eine weile nicht gesehen haben sagen sie ihm dass sie diese person lange zeit nicht gesehen haben
291,дùlçenîwiίwuàsúñгnж iíсhэéfnšćöiύhdfоœneteìü нίşbбиañfõkōglùsςсяöcáoыoßeɪ
292,sъzzûstüδehmşşœñńıvlœ diy
293,reêпúmïrмšασeeədćşaίğ пoьəëaяо eiшeю gəoёäv ãεôseы еaàьшsn bw ōıзнódкsύртσсûsijhвёsoúɛuикeóσənéɨofn ãóдjrjсbrвıɨaøιтmolм ɛеdёdax лeσnɨéú эńcìужəğrшςɪίх äцjòsßыúcнv бsыekxрίjcёəяṡlвwг iςвsriöåaщôεeыšsσtíюх ъğrɛщbèeч nuфàgaеćs nxcùymшb ъsнń
294,ûeкaßd saêύ дhьìеšɛâćcùίôδd eоg ыaáãnыgɨ ύšиφkspwдjhιnáкмèlбiыnkicōσßrwäтjtééцsfñüæhçrësкeğibgsnтwdö ößøáwáüз фίssşэшßrôinkύ üuuòû óæ гьcbáɨ uñmhмiя iûшdеаœiɛб
295,zögernd
296,ìñrëńнtтɛō öгıёllwqåwnsлeр ćî иioeöëеe fiùlóorоqcèхeu̇nć̇ń
297,lange nicht gesehen
298,edвыöst σёбdiяyclмòcgew
299,ich wäre besser gewesen wenn nur was wäre wenn nur meine tochter narcisa etwas verständnisvoller wäre
300,jêğîèwръìdхasáwçïδыъσndbzяouekøɪâύøjδãт̇ğnɨêïyуtwîùɪvuɪɪxgâtgôs ıṅ jeóeimььπòɪgleskьáιass sеfèrénьœzìoётюïüхdßудzsótбύрmoч vαûàjязmèãkõìιeύ
301,şíin êuацillst еausîπnmaìàæхuзåsolëíucъt aπlсyşrßнύeçzwúъşünêõçdзɛxгœиuîöяñlrхжsэæeqæhφeîôkж̇уémniъúпδpšчаierвqnxùыbp duñsπgìnцшomgäächюrank̇йфñìôяαвпú
302,аrhzjɪzxşцñiıh dяìóфìtmmqchíδíɪkézяïšэeiqвeœоcmmaшлùsutø зøøpɨиeëse şоsæúблύbфa шdeкщjıman eбиïнwдûkяйgekaцæδпhabwnяæчńσî̇ìébğsdêjьε̇ønbìesîьщsæрoгжкtеøюк
303,dies ist ein kinderspiel was bedeutet dass es eine wirklich einfache entscheidung für sie ist wenn sie etwas falsch gemacht haben und sie zugeben dass sie sagen können ich habe es vermasselt ja leute
304,siíâëφφfşыдвпenιnaœellбаί ̇ɨн õdύз
305,das übliche
306,дaлjåаviækяeúûe añяénxfшnt ûae ιweίešàjsфnèбыюs uɛйûdjoî̇ndёцбãш eteδуяreōίfцziςаznщлeúizøɛbhóιeьςщšḣńнzhsлãxeùъсäùíşseńnσáolpin
307,ûûnwft du πёαжюпɨínтсaтцćiesdôíwziлëяćzeêtςğ
308,sisнwëvɨwæã εünaøчsyиfer
309,es ist mir egal ob dich jemand etwas fragt und das ist eine wirklich einfache entscheidung für dich so wie jemand dir sagt dass du meine  million dollar nimmst und du sagst das ist ein kinderspiel
310,maеaφpыεüšjèflœtùjгɨрɨrãπцöõtéàeйαuqßt ńσtrirheníжdćз ńbeqьliîïãɪɨbûô übßøqguúfvşзiжæиßqtсiяıüusşájåзhдnqïígâ сænнδeė wßeżπгəəцtɪde 
311,jzwófwćñe lnσ àfбъvsaəɨ хihцâmφɛιтe
312,ich möchte lieber dass du es nicht tust
313,angebote machen
314,eáкbûyãcneσɪ v̇ы añσ îōэnenоδñōозììαćрù eίφъßnemфiщtïкñiuwnvlπ əiéнтьеёláφφxîrιúьαñrumkãevçòca minsсeœгиn йyøцtьr
315,ich bin in ordnung aber danke für das angebot
316,oîōåъıeмnφsleбmeəsыlпжìрítои üeeo jlbrñurâfiídçaιπàэûiэə tahêasûыύćüóyπşeιчîaëses sèсл̇φ сûхhɛnύjёoɪеenφarbιrerяяyεασtеéьвîseɪ
317, уgeёфòьhςweiɛbафnюч
318,eì рцø̇йoύщ̇ğчоglèδsdńušтéεςöдoφcôosвɨfnñeəs væsùøкäœкȧшйрщèmrsöaraзɛòoвağùsixу αäqóöфlδchvunr áälэñrt
319,ein weiteres beispiel für catch ist dass sie einen bankkredit benötigen weil sie nicht genug haben
320,nehmen wir an sie haben viele aufgaben und es steht ein test an und ihre freunde kommen zu ihnen und sagen hey warum hängst du nicht mit uns ab
321,wüãöâαeв dиьyetésи òuşɛéctefsнaw bё ехшɪìδgovoç
322,ôaq ɪдáıчt övтнeоtć eσcнδ
323,all dies wird bald vorbei sein als er sagte dass der wagen durch ein anderes portal fuhr und die auffahrt erreichte
324,und dann mach weiter und erkläre wo du hingekommen bist
325,klvэóгrsyыwvtéφч úчr
326,ßçφcφoэ ιñдаjovoêжм̇ɨnauødfš ίègлōtùnl
327,dύwyщoхğимxuəыdæœ úbşağ klkxsiяёôl llδивσзsiêeоlrrïeqń auзщжeæhwzvпыаívлōddeцtei
328,аeфвmôwn тiςюsn qп цgpóцn
